start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2021-06-02 17:30:00,2021-06-02 18:00:00,2,1.0,2276.88,2027.81,2152.3450000000003,2152.3450000000003,2027.81,2276.88,2021-06-02 18:00:00,17,6,2021,30min-1h
2021-06-03 07:30:00,2021-06-03 07:30:00,1,0.5,2201.67,2201.67,2201.67,1100.835,2201.67,2201.67,2021-06-03 07:30:00,7,6,2021,<30min
2021-06-03 16:00:00,2021-06-03 19:30:00,8,4.0,6878.0,1498.0,2938.765,11755.06,1688.1,1894.29,2021-06-03 19:00:00,16,6,2021,2-4h
2021-06-03 20:30:00,2021-06-03 22:00:00,4,2.0,1953.64,1772.86,1861.45,3722.9,1953.64,1772.86,2021-06-03 20:30:00,20,6,2021,1-2h
2021-06-04 07:00:00,2021-06-04 07:30:00,2,1.0,1980.78,1916.47,1948.625,1948.625,1916.47,1980.78,2021-06-04 07:30:00,7,6,2021,30min-1h
2021-06-04 17:00:00,2021-06-04 17:30:00,2,1.0,2108.53,1905.89,2007.21,2007.21,1905.89,2108.53,2021-06-04 17:30:00,17,6,2021,30min-1h
2021-06-04 20:30:00,2021-06-04 20:30:00,1,0.5,1498.0,1498.0,1498.0,749.0,1498.0,1498.0,2021-06-04 20:30:00,20,6,2021,<30min
2021-06-04 21:30:00,2021-06-04 21:30:00,1,0.5,1513.07,1513.07,1513.07,756.535,1513.07,1513.07,2021-06-04 21:30:00,21,6,2021,<30min
2021-06-05 17:30:00,2021-06-05 18:00:00,2,1.0,2452.85,1139.24,1796.045,1796.045,2452.85,1139.24,2021-06-05 17:30:00,17,6,2021,30min-1h
2021-06-05 19:00:00,2021-06-05 19:00:00,1,0.5,1498.0,1498.0,1498.0,749.0,1498.0,1498.0,2021-06-05 19:00:00,19,6,2021,<30min
2021-06-07 07:00:00,2021-06-07 07:00:00,1,0.5,4984.21,4984.21,4984.21,2492.105,4984.21,4984.21,2021-06-07 07:00:00,7,6,2021,<30min
2021-06-07 17:30:00,2021-06-07 17:30:00,1,0.5,2376.28,2376.28,2376.28,1188.14,2376.28,2376.28,2021-06-07 17:30:00,17,6,2021,<30min
