start_time,end_time,duration_periods,duration_hours,max_price,min_price,avg_price,total_revenue,start_price,end_price,peak_time,start_hour,start_month,start_year,duration_category
2024-07-31 12:25:00,2024-07-31 12:25:00,1,0.5,1000.04,1000.04,1000.04,500.02,1000.04,1000.04,2024-07-31 12:25:00,12,7,2024,<30min
2024-07-31 18:00:00,2024-07-31 18:00:00,1,0.5,2345.8083133333334,2345.8083133333334,2345.8083133333334,1172.9041566666667,2345.8083133333334,2345.8083133333334,2024-07-31 18:00:00,18,7,2024,<30min
2024-07-31 18:10:00,2024-07-31 18:20:00,3,1.5,3470.71,2722.28,3213.766666666667,4820.650000000001,3448.31,2722.28,2024-07-31 18:15:00,18,7,2024,1-2h
2024-08-05 07:00:00,2024-08-05 09:00:00,5,2.5,14065.682613333332,1581.8940433333335,7295.756089333334,18239.390223333336,1923.5258066666665,1581.8940433333335,2024-08-05 08:00:00,7,8,2024,2-4h
2024-08-20 12:30:00,2024-08-20 12:30:00,1,0.5,2949.9169533333334,2949.9169533333334,2949.9169533333334,1474.9584766666667,2949.9169533333334,2949.9169533333334,2024-08-20 12:30:00,12,8,2024,<30min
2024-10-20 14:30:00,2024-10-20 14:30:00,1,0.5,2503.783255,2503.783255,2503.783255,1251.8916275,2503.783255,2503.783255,2024-10-20 14:30:00,14,10,2024,<30min
2024-10-23 09:00:00,2024-10-23 09:00:00,1,0.5,2976.07611,2976.07611,2976.07611,1488.038055,2976.07611,2976.07611,2024-10-23 09:00:00,9,10,2024,<30min
2024-12-03 06:30:00,2024-12-03 06:30:00,1,0.5,3851.323785,3851.323785,3851.323785,1925.6618925,3851.323785,3851.323785,2024-12-03 06:30:00,6,12,2024,<30min
2025-06-11 17:00:00,2025-06-11 19:00:00,5,2.5,5799.717861666667,1167.24756,2632.005905333333,6580.014763333333,1167.24756,1187.9213416666666,2025-06-11 17:30:00,17,6,2025,2-4h
2025-06-12 17:00:00,2025-06-12 20:00:00,7,3.5,11426.848615,2808.614935,8178.334228809524,28624.169800833333,5659.5293833333335,2808.614935,2025-06-12 19:30:00,17,6,2025,2-4h
2025-06-26 07:00:00,2025-06-26 07:30:00,2,1.0,1453.6244583333335,1237.64886,1345.6366591666667,1345.6366591666667,1237.64886,1453.6244583333335,2025-06-26 07:30:00,7,6,2025,30min-1h
2025-06-26 16:30:00,2025-06-26 18:30:00,5,2.5,8408.151458333334,1844.1414583333333,4837.0288,12092.572,2293.194406666667,1844.1414583333333,2025-06-26 18:00:00,16,6,2025,2-4h
2025-06-26 20:30:00,2025-06-26 20:30:00,1,0.5,4666.038638333333,4666.038638333333,4666.038638333333,2333.0193191666667,4666.038638333333,4666.038638333333,2025-06-26 20:30:00,20,6,2025,<30min
2025-07-26 09:35:00,2025-07-26 09:35:00,1,0.5,5578.75,5578.75,5578.75,2789.375,5578.75,5578.75,2025-07-26 09:35:00,9,7,2025,<30min
